,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
56,93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,1988,-4779,-2.424579004809953,-2.7176241453577172,1.6260162601626016,0.0,0.6504065040650406,1.6260162601626016,0,200,0,"['we', 'we', 'we', 'us', 'We']",28.115
57,94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,1988,-4779,-2.424579004809953,-2.635505191090174,2.075268817204301,0.0,0.8301075268817204,2.075268817204301,0,193,0,"['we', 'we', 'we', 'I', 'we']",30.10362694300518
58,95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,1988,-4779,-2.424579004809953,-4.092375360568364,2.652173913043478,0.0,1.0608695652173912,2.652173913043478,0,122,0,"['ours', 'us', 'we']",30.71311475409836
59,96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,1988,-4779,-2.424579004809953,-4.779109580857689,3.263157894736842,0.0,1.305263157894737,3.263157894736842,0,124,0,['we'],27.516129032258064
60,97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,1988,-4779,-2.424579004809953,-4.567921432785726,2.6956521739130435,0.0,1.0782608695652174,2.6956521739130435,0,124,0,"['we', 'my', 'my']",27.60483870967742
61,98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,1988,-4779,-2.424579004809953,-3.892608083831788,1.726027397260274,0.0,0.6904109589041096,1.726027397260274,0,126,0,"['we', 'We', 'We', 'we', 'we', 'we', 'we', 'we', 'we', 'us', 'We', 'we', 'we', 'We', 'we', 'we', 'us', 'we', 'we', 'we', 'us', 'we', 'We', 'We', 'we', 'We', 'We', 'I', 'we', 'we', 'We', 'we', 'we', 'We', 'us', 'we', 'we']",30.976190476190474
62,99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,1988,-4779,-2.424579004809953,-4.698653190743008,2.2162162162162162,0.0,0.8864864864864865,2.2162162162162162,0,82,0,"['us', 'us', 'we', 'we', 'us', 'we', 'we', 'us', 'we', 'us', 'us', 'we']",43.926829268292686
63,100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,1988,-4779,-2.424579004809953,-2791000000.0,0.0,0.0,0.0,0.0,0,0,0,[],0.0
64,101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,1988,-4779,-2.424579004809953,-25.60550435224308,2.4,0.0,0.96,2.4,0,24,0,"['we', 'us']",23.0
65,102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,1988,-4779,-2.424579004809953,-4.098384722322489,1.85,0.0,0.7400000000000001,1.85,0,111,0,"['us', 'we', 'we', 'We', 'we', 'we', 'us', 'We', 'we', 'we', 'we', 'we', 'we']",33.171171171171174
66,103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,1988,-4779,-2.424579004809953,-6.093886449576667,2.942857142857143,0.0,1.1771428571428573,2.942857142857143,0,103,0,"['we', 'we', 'us', 'us']",22.66990291262136
67,104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,1988,-4779,-2.424579004809953,-3.9701280171121933,2.2708333333333335,0.0,0.9083333333333334,2.2708333333333335,0,109,0,"['we', 'us']",39.93577981651376
68,105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,1988,-4779,-2.424579004809953,-4.787307024378547,2.972972972972973,0.0,1.1891891891891893,2.972972972972973,0,110,0,"['we', 'we', 'we', 'we', 'us']",28.045454545454547
69,106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,1988,-4779,-2.424579004809953,-22.69105672608897,5.4,0.0,2.16,5.4,0,27,0,[],23.666666666666668
70,107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,1988,-4779,-2.424579004809953,-2791000000.0,0.0,0.0,0.0,0.0,0,0,0,[],0.0
71,108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,1988,-4779,-2.424579004809953,-2791000000.0,0.0,0.0,0.0,0.0,0,0,0,[],0.0
72,109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,1988,-4779,-2.424579004809953,-7.6049046114307775,2.2,0.0,0.8800000000000001,2.2,0,66,0,"['we', 'we', 'we', 'we', 'we', 'us', 'we', 'I', 'we', 'we', 'we', 'we', 'I', 'my', 'We', 'We', 'we', 'I', 'I', 'my', 'we', 'we', 'we', 'us', 'we', 'we', 'We', 'We', 'we', 'we', 'us', 'we', 'We', 'my', 'us', 'we', 'we', 'we', 'we']",26.151515151515152
73,110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,1988,-4779,-2.424579004809953,-3.9588652426115387,2.75,0.0,1.1,2.75,0,132,0,[],29.977272727272727
74,111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,1988,-4779,-2.424579004809953,-4.374608143613467,2.46,0.0,0.984,2.46,0,123,0,[],30.1869918699187
75,112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,1988,-4779,-2.424579004809953,-2791000000.0,0.0,0.0,0.0,0.0,0,0,0,[],0.0
76,113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,1988,-4779,-2.424579004809953,-5.77846789693899,2.189189189189189,0.0,0.8756756756756756,2.189189189189189,0,81,0,"['we', 'us', 'We', 'us', 'I', 'I', 'we']",34.074074074074076
77,114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,1988,-4779,-2.424579004809953,-3.0304017339517895,2.1492537313432836,0.0,0.8597014925373134,2.1492537313432836,0,144,0,"['we', 'us']",36.208333333333336
78,115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,1988,-4779,-2.424579004809953,-2.760633033866832,2.6,0.0,1.04,2.6,0,156,0,"['I', 'We']",36.43589743589744
79,116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,1988,-4779,-2.424579004809953,-6.490697659323959,2.375,0.0,0.9500000000000001,2.375,0,38,0,"['we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'my', 'we', 'my', 'we', 'my', 'we', 'I', 'we', 'us', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'we', 'us', 'My', 'we', 'we']",58.78947368421053
80,117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,1988,-4779,-2.424579004809953,-7.42287232068385,3.25,0.0,1.3,3.25,0,78,0,"['we', 'us', 'We']",28.012820512820515
81,118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,1988,-4779,-2.424579004809953,-3.8128415248458447,2.1142857142857143,0.0,0.8457142857142858,2.1142857142857143,0,148,0,"['us', 'us', 'us', 'us', 'we', 'we', 'I']",23.89189189189189
82,119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,1988,-4779,-2.424579004809953,-11.72689070702987,3.0,0.0,1.2000000000000002,3.0,0,51,0,['us'],27.784313725490197
83,120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,1988,-4779,-2.424579004809953,-2.1993695806151536,2.7012987012987013,0.0,1.0805194805194807,2.7012987012987013,0,208,0,"['I', 'I', 'I', 'I', 'I', 'I']",34.88461538461539
84,121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,1988,-4779,-2.424579004809953,-3.6483660083027893,1.5692307692307692,0.0,0.6276923076923078,1.5692307692307692,0,102,0,"['I', 'my', 'I', 'my', 'I', 'my', 'I', 'I', 'I', 'I', 'My', 'I', 'us', 'us', 'I', 'I', 'we', 'my', 'my', 'I', 'us', 'I', 'we', 'My', 'I', 'us', 'we', 'I', 'I', 'I', 'us', 'my', 'we', 'my', 'we']",39.48039215686274
85,122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,1988,-4779,-2.424579004809953,-2.54885844516086,2.550561797752809,0.0,1.0202247191011236,2.550561797752809,0,227,0,"['we', 'we', 'us', 'we', 'we', 'I', 'my', 'I', 'I', 'I', 'my', 'I']",25.94273127753304
86,123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,1988,-4779,-2.424579004809953,-2.4941912399515713,2.6710526315789473,0.0,1.068421052631579,2.6710526315789473,0,203,0,"['we', 'We', 'We', 'we', 'We', 'we', 'we', 'We', 'we', 'we', 'we']",31.438423645320196
87,124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,1988,-4779,-2.424579004809953,-4.178143706320144,3.260869565217391,0.0,1.3043478260869565,3.260869565217391,0,150,0,"['we', 'we', 'us', 'We', 'we', 'we', 'we', 'we']",22.746666666666666
88,125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,1988,-4779,-2.424579004809953,-2.4742907779483234,3.46875,0.0,1.3875000000000002,3.46875,0,222,0,"['we', 'we']",30.004504504504503
89,126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,1988,-4779,-2.424579004809953,-5.197392913971336,3.393939393939394,0.0,1.3575757575757577,3.393939393939394,0,112,0,"['we', 'I', 'we']",26.330357142857142
90,127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,1988,-4779,-2.424579004809953,-3.256709447775135,3.0714285714285716,0.0,1.2285714285714286,3.0714285714285716,0,172,0,"['we', 'we', 'we', 'I', 'we', 'we']",28.656976744186046
91,128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,1988,-4779,-2.424579004809953,-14.925133610026023,2.533333333333333,0.0,1.0133333333333334,2.533333333333333,0,38,0,"['We', 'We', 'us', 'we']",25.526315789473685
92,129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,1988,-4779,-2.424579004809953,-8.281899085216917,3.473684210526316,0.0,1.3894736842105264,3.473684210526316,0,66,0,['I'],28.424242424242426
93,130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,1988,-4779,-2.424579004809953,-2.385470083431222,3.0350877192982457,0.0,1.2140350877192985,3.0350877192982457,0,173,0,"['we', 'we']",38.76300578034682
94,131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,1988,-4779,-2.424579004809953,-2.4503950812551403,3.0,0.0,1.2000000000000002,3.0,0,216,0,[],30.59722222222222
95,132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,1988,-4779,-2.424579004809953,-3.0942350298290076,3.7457627118644066,0.0,1.4983050847457626,3.7457627118644066,0,221,0,"['I', 'we', 'us', 'we', 'we', 'us']",22.511312217194572
96,133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,1988,-4779,-2.424579004809953,-5.950959475584308,2.9310344827586206,0.0,1.1724137931034482,2.9310344827586206,0,85,0,[],34.576470588235296
97,134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,1988,-4779,-2.424579004809953,-11.119521868049715,5.545454545454546,0.0,2.2181818181818183,5.545454545454546,0,61,0,"['we', 'we', 'we', 'we']",22.42622950819672
98,135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,1988,-4779,-2.424579004809953,-13.954999930225,2.7857142857142856,0.0,1.1142857142857143,2.7857142857142856,0,39,0,"['I', 'I', 'my', 'us']",24.94871794871795
99,136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1988,-4779,-2.424579004809953,-11.58091281501696,3.2,0.0,1.2800000000000002,3.2,0,64,0,"['my', 'I', 'my', 'I', 'My']",20.375
100,137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,1988,-4779,-2.424579004809953,-17.33540361903476,3.4,0.0,1.36,3.4,0,34,0,"['we', 'us', 'us']",23.441176470588236
101,138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,1988,-4779,-2.424579004809953,-17.664556850224326,2.923076923076923,0.0,1.1692307692307693,2.923076923076923,0,38,0,"['we', 'We', 'we', 'we', 'we', 'I', 'we']",22.42105263157895
102,139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,1988,-4779,-2.424579004809953,-20.07913654619326,5.428571428571429,0.0,2.1714285714285717,5.428571428571429,0,38,0,[],18.18421052631579
103,140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,1988,-4779,-2.424579004809953,-17.018292579156753,2.7,0.0,1.08,2.7,0,27,0,[],38.074074074074076
104,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,1988,-4779,-2.424579004809953,-9.657439412950037,2.789473684210526,0.0,1.1157894736842104,2.789473684210526,0,53,0,"['us', 'we', 'we']",27.962264150943398
105,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,1988,-4779,-2.424579004809953,-4.184407789828474,2.5531914893617023,0.0,1.021276595744681,2.5531914893617023,0,120,0,[],32.833333333333336
106,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,1988,-4779,-2.424579004809953,-7.325459298358375,1.9411764705882353,0.0,0.7764705882352941,1.9411764705882353,0,66,0,['we'],33.15151515151515
107,144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,1988,-4779,-2.424579004809953,-2791000000.0,0.0,0.0,0.0,0.0,0,0,0,[],0.0
108,145,https://insights.blackcoffer.com/blockchain-in-fintech/,1988,-4779,-2.424579004809953,-6.613744060157004,1.7878787878787878,0.0,0.7151515151515152,1.7878787878787878,0,59,0,"['we', 'we']",44.23728813559322
109,146,https://insights.blackcoffer.com/blockchain-for-payments/,1988,-4779,-2.424579004809953,-4.787307024378547,2.3541666666666665,0.0,0.9416666666666667,2.3541666666666665,0,113,0,"['my', 'I', 'I', 'my', 'I', 'I', 'I', 'I', 'us']",31.442477876106196
110,147,https://insights.blackcoffer.com/the-future-of-investing/,1988,-4779,-2.424579004809953,-3.833791203525012,2.64,0.0,1.056,2.64,0,132,0,"['We', 'we']",31.939393939393938
111,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,1988,-4779,-2.424579004809953,-3.701591507027067,1.9365079365079365,0.0,0.7746031746031746,1.9365079365079365,0,122,0,"['my', 'we']",35.385245901639344
112,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,1988,-4779,-2.424579004809953,-7.752777756242284,2.04,0.0,0.8160000000000001,2.04,0,51,0,[],46.1764705882353
113,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,1988,-4779,-2.424579004809953,-4.248097406015073,1.6307692307692307,0.0,0.6523076923076924,1.6307692307692307,0,106,0,"['I', 'we', 'we', 'we', 'we', 'we', 'my', 'we']",35.79245283018868
